polar,channel,orderyear,TotalSpent
NNE,REFERRAL,2015,27.903333333333332
NNE,WEB,2015,24.24613678160917
NE,AD,2015,17.288964748677284
NE,BULK,2015,0.0
NE,CATALOG,2015,11.414571428571428
NE,CONFERENCE,2015,0.0
NE,EMAIL,2015,47.06
NE,EMPLOYEE,2015,13.635
NE,INSERT,2015,0.0
NE,MAIL,2015,35.520129629629615
NE,PARTNER,2015,29.82508268685359
NE,REFERRAL,2015,18.749555555555542
NE,WEB,2015,29.67770598336863
ENE,AD,2015,27.251890477619163
ENE,BULK,2015,108.8741265252692
ENE,CATALOG,2015,9.839285714285715
ENE,EMAIL,2015,9.452941176470588
ENE,EMPLOYEE,2015,36.03980463576159
ENE,INSERT,2015,1.975788819875777
ENE,INTERNAL,2015,110.39371428571428
ENE,MAIL,2015,19.89148997134666
ENE,PARTNER,2015,43.22534073850116
ENE,REFERRAL,2015,20.405744444444448
ENE,SURVEY,2015,0.0
ENE,WEB,2015,48.93986557586167
E,AD,2015,26.837228956228962
E,BULK,2015,1.86875
E,CATALOG,2015,42.68571428571429
E,CONFERENCE,2015,0.0
E,EMAIL,2015,8.7375
E,EMPLOYEE,2015,37.58588235294118
E,INSERT,2015,0.0
E,INTERNAL,2015,136.98666666666668
E,MAIL,2015,30.882241379310354
E,PARTNER,2015,27.082321617879145
E,REFERRAL,2015,9.982162162162165
E,WEB,2015,35.649245981302194
ESE,AD,2015,21.23613204913459
ESE,BULK,2015,0.0
ESE,CATALOG,2015,26.807894736842105
ESE,EMAIL,2015,5.5488888888888885
ESE,EMPLOYEE,2015,6.314705882352941
ESE,INSERT,2015,2.092901960784314
ESE,MAIL,2015,7.713348623853212
ESE,PARTNER,2015,38.09605260135682
ESE,REFERRAL,2015,13.808705357142859
ESE,WEB,2015,36.470246846846926
SE,AD,2015,7.958207070707069
SE,INSERT,2015,0.0
SE,MAIL,2015,12.447999999999999
SE,PARTNER,2015,23.457006172839506
SE,REFERRAL,2015,6.612500000000001
SE,WEB,2015,27.65374209575429
SSE,AD,2015,13.200555555555562
SSE,BULK,2015,0.0
SSE,EMAIL,2015,0.0
SSE,EMPLOYEE,2015,10.16
SSE,INSERT,2015,1.7855319148936168
SSE,MAIL,2015,6.043846153846153
SSE,PARTNER,2015,38.485773970703164
SSE,REFERRAL,2015,5.7
SSE,WEB,2015,47.48821759259257
S,AD,2015,13.486103825136606
S,BULK,2015,0.0
S,CATALOG,2015,0.0
S,CONFERENCE,2015,0.0
S,EMAIL,2015,0.0
S,EMPLOYEE,2015,0.0
S,INSERT,2015,0.0
S,INTERNAL,2015,7.6125
S,MAIL,2015,18.23483870967742
S,PARTNER,2015,46.016643950284525
S,REFERRAL,2015,7.672105263157894
S,WEB,2015,27.768566380133702
SSW,AD,2015,11.916666666666666
SSW,EMPLOYEE,2015,0.0
SSW,INSERT,2015,0.0
SSW,MAIL,2015,3.532857142857143
SSW,PARTNER,2015,3.957
SSW,REFERRAL,2015,7.74
SSW,WEB,2015,30.916412429378532
SW,AD,2015,11.76375
SW,EMPLOYEE,2015,0.0
SW,INSERT,2015,0.0
SW,MAIL,2015,8.24625
SW,PARTNER,2015,12.71625
SW,REFERRAL,2015,8.75
SW,WEB,2015,22.705903954802263
WSW,AD,2015,24.92385034013609
WSW,BULK,2015,2.1357142857142857
WSW,CATALOG,2015,26.37222222222222
WSW,EMAIL,2015,28.076666666666668
WSW,EMPLOYEE,2015,83.9375
WSW,INSERT,2015,2.3988477366255148
WSW,MAIL,2015,21.496170212765957
WSW,PARTNER,2015,41.04680392442011
WSW,REFERRAL,2015,32.582499999999975
WSW,WEB,2015,46.48752893495005
W,AD,2015,18.734591503267975
W,BULK,2015,4.983333333333333
W,CATALOG,2015,42.769285714285715
W,EMAIL,2015,0.0
W,EMPLOYEE,2015,0.0
W,INSERT,2015,0.22771929824561404
W,MAIL,2015,19.287172284644193
W,PARTNER,2015,40.54316263854814
W,REFERRAL,2015,13.269728260869568
W,WEB,2015,36.226646871339035
WNW,AD,2015,24.655260416666653
WNW,BULK,2015,6.5
WNW,CATALOG,2015,7.783333333333334
WNW,EMAIL,2015,10.379999999999999
WNW,EMPLOYEE,2015,7.906666666666666
WNW,INSERT,2015,0.0
WNW,MAIL,2015,13.208985507246382
WNW,PARTNER,2015,39.532559411870515
WNW,REFERRAL,2015,16.233064516129037
WNW,WEB,2015,27.996003470391877
NW,AD,2015,3.534615384615385
NW,CATALOG,2015,0.0
NW,EMAIL,2015,0.0
NW,INSERT,2015,0.0
NW,MAIL,2015,0.0
NW,PARTNER,2015,8.154000000000002
NW,REFERRAL,2015,5.975
NW,WEB,2015,27.263038461538468
NNW,AD,2015,24.50953488372093
NNW,BULK,2015,0.0
NNW,CATALOG,2015,23.35
NNW,INSERT,2015,0.0
NNW,MAIL,2015,2.956666666666667
NNW,PARTNER,2015,6.59697037037037
NNW,REFERRAL,2015,18.768
NNW,WEB,2015,24.754791666666662
N,AD,2016,30.062150205761313
N,CATALOG,2016,0.0
N,EMAIL,2016,0.0
N,EMPLOYEE,2016,0.0
N,INSERT,2016,0.0
N,INTERNAL,2016,0.0
N,MAIL,2016,4.910869565217391
N,PARTNER,2016,57.51220858895705
N,REFERRAL,2016,36.368750000000006
N,WEB,2016,24.973126383355456
NNE,AD,2016,17.390179372197302
NNE,BULK,2016,0.0
NNE,CATALOG,2016,0.0
NNE,EMAIL,2016,0.0
NNE,EMPLOYEE,2016,0.0
NNE,INSERT,2016,0.0
NNE,MAIL,2016,4.207692307692308
NNE,PARTNER,2016,32.63746649916248
NNE,REFERRAL,2016,2.3116666666666665
NNE,WEB,2016,55.19828218390807
NE,AD,2016,13.77485416666668
NE,BULK,2016,0.0
NE,CATALOG,2016,1.0271428571428571
NE,CONFERENCE,2016,0.0
NE,EMAIL,2016,0.0
NE,EMPLOYEE,2016,38.27461538461539
NE,INSERT,2016,0.0
NE,MAIL,2016,4.895185185185184
NE,PARTNER,2016,33.83025556072032
NE,REFERRAL,2016,43.07319444444443
NE,WEB,2016,24.03436906913173
ENE,AD,2016,22.250814612349664
ENE,BULK,2016,66.06066704593941
ENE,CATALOG,2016,3.692445054945055
ENE,EMAIL,2016,5.783088235294118
ENE,EMPLOYEE,2016,9.837275737507525
ENE,INSERT,2016,0.0
ENE,INTERNAL,2016,8.615
ENE,MAIL,2016,6.952397325692454
ENE,PARTNER,2016,43.79754203444974
ENE,REFERRAL,2016,24.39593548387097
ENE,SURVEY,2016,23.96
ENE,WEB,2016,43.932968732663625
E,AD,2016,10.096043771043764
E,BULK,2016,0.0
E,CATALOG,2016,28.021428571428572
E,CONFERENCE,2016,0.0
E,EMAIL,2016,0.0
E,EMPLOYEE,2016,34.627941176470586
E,INSERT,2016,0.0
E,INTERNAL,2016,0.0
E,MAIL,2016,5.412068965517242
E,PARTNER,2016,32.86665274555298
E,REFERRAL,2016,61.14504504504505
E,WEB,2016,28.39731638418084
ESE,AD,2016,12.839020100502502
ESE,BULK,2016,0.0
ESE,CATALOG,2016,0.0
ESE,EMAIL,2016,6.533333333333333
ESE,EMPLOYEE,2016,0.0
ESE,INSERT,2016,0.0
ESE,MAIL,2016,12.029357798165139
ESE,PARTNER,2016,28.961499255739014
ESE,REFERRAL,2016,44.141517857142844
ESE,WEB,2016,33.16518769305023
SE,AD,2016,13.431060606060607
SE,INSERT,2016,0.0
SE,MAIL,2016,3.225
SE,PARTNER,2016,17.752129629629632
SE,REFERRAL,2016,24.981250000000003
SE,WEB,2016,9.429878048780488
SSE,AD,2016,10.681823361823364
SSE,BULK,2016,0.0
SSE,EMAIL,2016,0.0
SSE,EMPLOYEE,2016,0.0
SSE,INSERT,2016,0.0
SSE,MAIL,2016,6.207692307692308
SSE,PARTNER,2016,40.0812930186824
SSE,REFERRAL,2016,37.49333333333333
SSE,WEB,2016,38.234922839506154
S,AD,2016,7.4544877049180345
S,BULK,2016,0.0
S,CATALOG,2016,7.064285714285715
S,CONFERENCE,2016,0.0
S,EMAIL,2016,0.0
S,EMPLOYEE,2016,12.044999999999998
S,INSERT,2016,0.0
S,INTERNAL,2016,0.0
S,MAIL,2016,3.5580645161290323
S,PARTNER,2016,43.03927044025158
S,REFERRAL,2016,6.401315789473684
S,WEB,2016,24.072287488061114
SSW,AD,2016,12.096774193548388
SSW,EMPLOYEE,2016,0.0
SSW,INSERT,2016,0.0
SSW,MAIL,2016,4.607142857142857
SSW,PARTNER,2016,25.392500000000002
SSW,REFERRAL,2016,0.0
SSW,WEB,2016,13.051016949152544
SW,AD,2016,19.712500000000002
SW,EMPLOYEE,2016,0.0
SW,INSERT,2016,0.0
SW,MAIL,2016,4.93125
SW,PARTNER,2016,5.804166666666666
SW,REFERRAL,2016,0.0
SW,WEB,2016,24.840677966101698
WSW,AD,2016,22.43662244897962
WSW,BULK,2016,0.0
WSW,CATALOG,2016,0.0
WSW,EMAIL,2016,6.316666666666666
WSW,EMPLOYEE,2016,15.9375
WSW,INSERT,2016,0.0
WSW,MAIL,2016,3.5292553191489358
WSW,PARTNER,2016,50.11163278695062
WSW,REFERRAL,2016,10.77644230769231
WSW,WEB,2016,39.508867495314895
W,AD,2016,28.38057516339872
W,BULK,2016,0.0
W,CATALOG,2016,0.32142857142857145
W,EMAIL,2016,3.495
W,EMPLOYEE,2016,93.895
W,INSERT,2016,0.0
W,MAIL,2016,4.201685393258426
W,PARTNER,2016,41.63095684012436
W,REFERRAL,2016,11.297826086956523
W,WEB,2016,41.38779808421204
WNW,AD,2016,14.226460813492054
WNW,BULK,2016,0.0
WNW,CATALOG,2016,0.0
WNW,EMAIL,2016,0.0
WNW,EMPLOYEE,2016,0.0
WNW,INSERT,2016,0.0
WNW,MAIL,2016,3.183333333333333
WNW,PARTNER,2016,21.453004578754573
WNW,REFERRAL,2016,9.16209677419355
WNW,WEB,2016,26.693332103321087
NW,AD,2016,59.111538461538466
NW,CATALOG,2016,0.0
NW,EMAIL,2016,35.0
NW,INSERT,2016,0.0
NW,MAIL,2016,0.0
NW,PARTNER,2016,37.19333333333334
NW,REFERRAL,2016,0.0
NW,WEB,2016,13.464276923076925
NNW,AD,2016,1.7534883720930234
NNW,BULK,2016,0.0
NNW,CATALOG,2016,0.0
NNW,INSERT,2016,0.0
NNW,MAIL,2016,8.075000000000001
NNW,PARTNER,2016,12.925777777777776
NNW,REFERRAL,2016,0.0
NNW,WEB,2016,11.411979166666667
